time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
223,801010353219519677.99,648518946222323066.91,830470700558157255.10,575.54,C,3,0,0,0.00001,570.2516799118396,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,571.2777423746672,D,2,0,0,0.0001,572.4625501493008,D,2,0,0,0.0001,561.2119818765832,C,3,0,0,0.00001,565.3933606251616,D,3,0,0,0.00001,573.9890998543084,C,4,0,0,0.00001,583.4499930096448,D,4,0,0,0.00001,577.3954523649373,D,3,0,0,0.00001,568.1519929315664,D,2,0,0,0.0001,565.4604585334556,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,570.650200834491,C,3,0,0,0.00001,566.2931945010972,C,3,0,0,0.00001,562.9836785600419,C,3,0,0,0.00001,568.9847288992079,C,3,0,0,0.00001,564.5075122834322,C,3,0,0,0.00001,582.4690863714106,C,5,0,0,0.00001,574.9787587092281,C,5,0,0.01,0.00001,582.9672865152429,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,569.8174648668495,C,3,0,0,0.00001,579.7386897707079,C,3,0,0,0.00001,563.8695269017712,C,5,0,0.01,0.00001,572.268242657242,C,5,0,0.01,0.00001,571.7729925159546,C,4,0,0,0.00001,568.7025827816642,C,2,0,0,0.0001,568.9189318485451,C,3,0,0,0.00001,562.0978302183125,C,3,0,0,0.00001,567.1259304687387,C,2,0,0,0.0001,569.1352809154258,C,3,0,0,0.00001,582.7644705270588,C,3,0,0,0.00001,584.0010347288219,C,5,0,0,0.00001,574.4839292817683,C,3,0,0,0.0001,584.5111655954544,1383089526865250.25,12440652366.68,3219570406.77,271007338989760.90,82662470193788.13,44027625312562.93,1110639240035036.75,357935739972517.95,12440652366.68,3219570406.77,271007338989760.90,37749463019363.80,12440652366.68,1047191912964989.68,1047191912964989.68,1110639240035036.75,1047191912964989.68,812063583234802.75,3193204446216683.75,12440652366.68,12440652366.68,12440652366.68,1047191912964989.68,2771466330986343.25,1110639240035036.75,12440652366.68,12440652366.68,12440652366.68,285823988124391.93,1110639240035036.75,1047191912964989.68,285823988124391.93,868046518884847.18,705696005499720.70,12440652366.68,655311363414681.18
224,793618029837090715.58,649251105838812697.32,837130864324096587.10,570.23,C,3,0,0,0.00001,565.6927262494712,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,566.8084762111632,D,2,0,0,0.0001,568.0244765573119,D,2,0,0,0.0001,555.9016995760386,C,3,0,0,0.00001,560.3487742777099,D,3,0,0,0.00001,569.667432631751,C,4,0,0,0.00001,578.8300858459422,D,4,0,0,0.00001,573.077618304099,D,3,0,0,0.00001,563.3186792900781,D,2,0,0,0.0001,560.4312326449275,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,565.976224315266,C,3,0,0,0.00001,561.3170809866568,C,3,0,0,0.00001,557.7832144228086,C,3,0,0,0.00001,564.2045276318074,C,3,0,0,0.00001,559.408016854325,C,3,0,0,0.00001,578.3469638222422,C,5,0,0.01,0.00001,570.6579329143258,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,565.0903759735368,C,3,0,0,0.00001,575.5145146786242,C,3,0,0,0.00001,558.7239718461935,C,5,0,0.01,0.00001,567.7998182789468,C,5,0,0.01,0.00001,567.304147245055,C,4,0,0,0.00001,564.0290219705142,C,2,0,0,0.0001,564.271559614495,C,3,0,0,0.00001,556.8424569994236,C,3,0,0,0.00001,562.2029293283861,C,2,0,0,0.0001,564.5140972584759,C,3,0,0,0.00001,578.2758906191317,C,3,0,0,0.00001,579.4237412673735,C,5,0,0.01,0.00001,570.1626827730385,C,3,0,0,0.00001,579.9747829865506,1455867343210307.75,12440652366.68,3219570406.77,287427148064280.63,91838245853079.13,50788723166777.35,1175952664960090.25,376770226852115.00,12440652366.68,3219570406.77,287427148064280.63,44027625312562.93,12440652366.68,1110639240035036.75,1110639240035036.75,1175952664960090.25,1110639240035036.75,868046518884847.18,3303304219661697.75,12440652366.68,12440652366.68,12440652366.68,1110639240035036.75,2874101713011438.50,1175952664960090.25,12440652366.68,12440652366.68,12440652366.68,319413749514418.13,1175952664960090.25,1110639240035036.75,319413749514418.13,925895552389894.75,757946745439762.25,12440652366.68,705696005499720.70
225,791182129442403058.37,652388681336118428.84,836429189221478512.79,568.48,C,3,0,0,0.00001,564.6741054823292,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,565.8846091183439,D,2,0,0,0.0001,567.1347865791054,D,2,0,0,0.0001,554.1015372516911,C,3,0,0,0.00001,558.823291444295,D,3,0,0,0.00001,568.8999091950722,C,4,0,0,0.00001,573.3820590725791,D,4,0,0,0.00001,572.3139302373507,D,3,0,0,0.00001,562.0152801427986,D,2,0,0,0.0001,558.923261660014,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,564.8375524129535,C,3,0,0,0.00001,559.864019083399,C,3,0,0,0.00001,556.096490493439,C,3,0,0,0.00001,562.9560375661836,C,3,0,0,0.00001,557.8258148234211,C,4,0,0,0.00001,575.3292614173308,C,5,0,0.01,0.00001,569.8912512628557,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,563.8967949895685,C,3,0,0,0.00001,574.8465638617724,C,3,0,0,0.00001,557.0939671143129,C,5,0,0.01,0.00001,566.8767933288898,C,5,0,0.01,0.00001,566.3807012236168,C,4,0,0,0.00001,562.8907659550537,C,2,0,0,0.0001,563.1610743514555,C,3,0,0,0.00001,555.099013872565,C,3,0,0,0.00001,560.8047765067839,C,2,0,0,0.0001,563.4313827478571,C,3,0,0,0.00001,572.9643666920007,C,3,0,0,0.00001,574.0200444542401,C,5,0,0.01,0.00001,569.3955802289639,C,3,0,0,0.00001,574.6136998756714,1530511257410371.25,12440652366.68,3219570406.77,304329892699817.50,101496957073385.26,58032756582007.06,1243132187740139.75,396087649292728.50,12440652366.68,3219570406.77,304329892699817.50,50788723166777.35,12440652366.68,1175952664960090.25,1175952664960090.25,1243132187740139.75,1175952664960090.25,925895552389894.75,24.30,12440652366.68,12440652366.68,12440652366.68,1175952664960090.25,2978603192891517.50,1243132187740139.75,12440652366.68,12440652366.68,12440652366.68,354869608759446.25,1243132187740139.75,1175952664960090.25,354869608759446.25,985610683749938.00,812063583234802.75,12440652366.68,757946745439762.25
226,786991114149414578.20,656100677189054255.25,836908208661531166.56,565.47,C,3,0,0,0.00001,562.4147304319956,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,563.7251927171187,D,3,0,0,0.0001,565.0126706349182,D,2,0,0,0.0001,551.0299558190167,C,3,0,0,0.00001,556.03544008172,D,3,0,0,0.00001,566.9058587638367,C,4,0,0,0.00001,571.490099984485,D,4,0,0,0.00001,570.3237173842571,D,3,0,0,0.00001,559.4606278617173,D,2,0,0,0.0001,556.1552123348463,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,562.4530577243391,C,3,0,0,0.00001,557.1526889557202,C,3,0,0,0.00001,553.1419945039403,C,3,0,0,0.00001,560.4581044825912,C,3,0,0,0.00001,554.9794207392582,C,4,0,0,0.00001,573.4368864423849,C,5,0,0.01,0.00001,567.8980429743827,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,561.4555811034652,C,3,0,0,0.00001,572.954179947983,C,3,0,0,0.00001,554.198013846402,C,5,0,0.01,0.00001,564.7182194279809,C,5,0,0.01,0.00001,564.2217060725498,C,4,0,0,0.00001,560.5066873320682,C,2,0,0,0.0001,560.8063620644773,C,3,0,0,0.00001,552.0859751614785,C,3,0,0,0.00001,558.1501655765943,C,2,0,0,0.0001,561.1060367968864,C,3,0,0,0.00001,571.2141262653921,C,3,0,0,0.00001,572.1741449926164,C,5,0,0.01,0.00001,567.4019508691097,C,3,0,0,0.00001,572.8121303742776,1607021269465430.50,12440652366.68,3219570406.77,321715572896368.85,111638603854706.85,65759725558252.03,1312177808375195.00,415888007294354.78,12440652366.68,3219570406.77,321715572896368.85,58032756582007.06,12440652366.68,1243132187740139.75,1243132187740139.75,1312177808375195.00,1243132187740139.75,985610683749938.00,12440652366.68,12440652366.68,12440652366.68,12440652366.68,1243132187740139.75,3084970770626612.50,1312177808375195.00,12440652366.68,12440652366.68,12440652366.68,392191565859475.18,1312177808375195.00,1243132187740139.75,392191565859475.18,1047191912964989.68,868046518884847.18,12440652366.68,812063583234802.75
227,780985445609157136.05,660412022910339536.27,838602531480503327.68,561.15,C,3,0,0,0.00001,558.8718583865564,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,560.2876230949012,D,3,0,0,0.00001,561.6156636114915,D,2,0,0,0.0001,546.6437606599956,C,3,0,0,0.00001,551.9420926132921,D,3,0,0,0.00001,563.6429550241131,C,4,0,0,0.00001,568.3318016630188,D,4,0,0,0.00001,567.0646534308869,D,3,0,0,0.00001,555.6118992853272,D,2,0,0,0.0001,552.0840958920589,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,558.7799573127126,C,3,0,0,0.00001,553.1401152345207,C,3,0,0,0.00001,548.8765586528231,C,3,0,0,0.00001,556.667918627789,C,3,0,0,0.00001,550.8256936168783,C,4,0,0,0.00001,570.2781720552898,C,5,0,0.01,0.00001,564.6359817349754,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,557.7239379702507,C,3,0,0,0.00001,569.7950500315897,C,3,0,0,0.00001,549.9929576492368,C,5,0,0.01,0.00001,561.2814926636333,C,5,0,0.01,0.00001,560.7845578792673,C,4,0,0,0.00001,556.8340031648472,C,2,0,0,0.0001,557.1646532251156,C,3,0,0,0.00001,547.7601596564093,C,3,0,0,0.00001,554.1961345769824,C,2,0,0,0.0001,557.4953032853839,C,3,0,0,0.00001,568.2028026454607,C,3,0,0,0.00001,569.0636493721269,C,5,0,0.01,0.00001,564.1394683795443,C,3,0,0,0.00001,569.7476943802583,1685397379375497.50,12440652366.68,3219570406.77,339584188653935.50,122263186197044.03,73969630095512.49,1383089526865250.25,436171300856998.73,12440652366.68,3219570406.77,339584188653935.50,65759725558252.03,12440652366.68,1312177808375195.00,1312177808375195.00,1383089526865250.25,1312177808375195.00,1047191912964989.68,12440652366.68,12440652366.68,12440652366.68,12440652366.68,1312177808375195.00,3193204446216683.75,1383089526865250.25,12440652366.68,12440652366.68,12440652366.68,431379620814505.80,1383089526865250.25,1312177808375195.00,431379620814505.80,1110639240035036.75,925895552389894.75,12440652366.68,868046518884847.18
228,773105449646790240.60,665347771397913722.58,841546778955296036.82,555.49,C,3,0,0,0.00001,554.0026462987479,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,555.5291960037555,D,3,0,0,0.00001,556.9012000602172,D,2,0,0,0.0001,540.8996568212583,C,3,0,0,0.00001,546.500021126969,D,3,0,0,0.00001,559.0687713266211,C,4,0,0,0.00001,563.8643444554874,D,4,0,0,0.00001,562.4943117279597,D,3,0,0,0.00001,550.4261709167728,D,2,0,0,0.0001,546.6668232189376,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,553.7753679060139,C,3,0,0,0.00001,547.7832222153513,C,3,0,0,0.00001,543.2569148032491,C,3,0,0,0.00001,551.5425699131865,C,3,0,0,0.00001,545.3213921359737,C,4,0,0,0.00001,565.8102986033527,C,5,0,0.01,0.00001,560.0626408953533,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,552.6589689096003,C,3,0,0,0.00001,565.3267608715776,C,3,0,0,0.00001,544.4355437942444,C,5,0,0.01,0.00001,556.5239087879114,C,5,0,0.01,0.00001,556.0265523958335,C,4,0,0,0.00001,551.8298301813312,C,2,0,0,0.0001,552.193077969576,C,3,0,0,0.00001,542.0782858122536,C,3,0,0,0.00001,548.8996212117651,C,2,0,0,0.0001,552.5563257578209,C,3,0,0,0.00001,563.8876164043098,C,3,0,0,0.00001,564.6457513483438,C,5,0,0.01,0.00001,559.5657061109872,C,3,0,0,0.00001,565.3775990574518,1765639587140557.00,12440652366.68,3219570406.77,357935739972517.95,133370704100395.95,82662470193788.13,1455867343210307.75,456937529980658.43,12440652366.68,3219570406.77,357935739972517.95,73969630095512.49,12440652366.68,1383089526865250.25,1383089526865250.25,1455867343210307.75,1383089526865250.25,1110639240035036.75,12440652366.68,12440652366.68,12440652366.68,12440652366.68,1383089526865250.25,3303304219661697.75,1455867343210307.75,12440652366.68,12440652366.68,12440652366.68,472433773624537.93,1455867343210307.75,1383089526865250.25,472433773624537.93,1175952664960090.25,985610683749938.00,12440652366.68,925895552389894.75
229,766706041771850835.45,670933655956300414.57,842360302271848749.97,550.89,C,3,0,0,0.00001,550.2176831613538,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,551.8606392357929,D,3,0,0,0.00001,553.2801465725339,D,2,0,0,0.0001,536.2077813894825,C,3,0,0,0.00001,542.1194297507559,D,3,0,0,0.00001,555.5943130621268,C,4,0,0,0.00001,558.0448111157444,D,4,0,0,0.00001,559.0236976662417,D,3,0,0,0.00001,546.3139512992444,D,2,0,0,0.0001,542.3137372428146,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,549.8498382722306,C,3,0,0,0.00001,543.49236623381,C,3,0,0,0.00001,538.6932268584268,C,3,0,0,0.00001,547.4925802902399,C,3,0,0,0.00001,540.8767070162838,C,4,0,0,0.00001,559.9903488404271,C,5,0,0.01,0.00001,556.5890258462829,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,548.6712092812352,C,4,0,0,0.00001,559.5063952218001,C,3,0,0,0.00001,539.9359495928989,C,5,0,0.01,0.00001,552.8561955929263,C,5,0,0.01,0.00001,552.3584174143596,C,4,0,0,0.00001,547.9047171495073,C,2,0,0,0.0001,548.3021984741114,C,3,0,0,0.00001,537.4505041239546,C,3,0,0,0.00001,544.6709952248053,C,2,0,0,0.0001,548.6996797987155,C,3,0,0,0.00001,558.2256905205893,C,3,0,0,0.00001,558.8775470833859,C,5,0,0.01,0.00001,556.0916694542049,C,3,0,0,0.00001,559.6589539762423,1847747892760624.25,12440652366.68,3219570406.77,376770226852115.00,144961157564763.70,91838245853079.13,1530511257410371.25,478186694665331.58,12440652366.68,3219570406.77,376770226852115.00,82662470193788.13,12440652366.68,1455867343210307.75,1455867343210307.75,1530511257410371.25,1455867343210307.75,1175952664960090.25,12440652366.68,12440652366.68,12440652366.68,12440652366.68,1455867343210307.75,24.30,1530511257410371.25,12440652366.68,12440652366.68,12440652366.68,515354024289572.50,1530511257410371.25,1455867343210307.75,515354024289572.50,1243132187740139.75,1047191912964989.68,12440652366.68,985610683749938.00
230,758457884965950903.90,677162941764527509.49,844379173269521586.61,544.97,C,3,0,0,0.00001,545.1255178325672,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,546.890640448534,D,3,0,0,0.00001,548.3613296052902,D,2,0,0,0.0001,530.1762313167558,C,3,0,0,0.00001,536.408482478067,D,3,0,0,0.00001,550.8285454868065,C,4,0,0,0.00001,553.2837315578437,D,4,0,0,0.00001,554.2617765019091,D,3,0,0,0.00001,540.8837088413432,D,2,0,0,0.0001,536.6331407564321,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,544.6118770447594,C,3,0,0,0.00001,537.8758634909042,C,3,0,0,0.00001,532.7936185869744,C,3,0,0,0.00001,542.1264315758152,C,3,0,0,0.00001,535.0997888429577,C,4,0,0,0.00001,555.228852680567,C,5,0,0.01,0.00001,551.82410184394,C,6,1.00001,1.01,0.00001,578.3469638222422,C,6,1.00001,1.01,0.00001,622.3455330742078,C,3,0,0,0.00001,543.3691543102873,C,4,0,0,0.00001,554.744482996311,C,3,0,0,0.00001,534.1023122220837,C,5,0,0.01,0.00001,547.8870407361986,C,5,0,0.01,0.00001,547.3888405923664,C,4,0,0,0.00001,542.6671727027723,C,2,0,0,0.0001,543.1005367803839,C,3,0,0,0.00001,531.4849249518651,C,3,0,0,0.00001,539.1185862253762,C,2,0,0,0.0001,543.5339008579954,C,3,0,0,0.00001,553.6275951331494,C,3,0,0,0.00001,554.169579899573,C,5,0,0.01,0.00001,551.3263236653733,C,3,0,0,0.00001,555.0023158672145,1931722296235683.25,12440652366.68,3219570406.77,396087649292728.50,157034546590146.70,101496957073385.26,1607021269465430.50,499918794911019.40,12440652366.68,3219570406.77,396087649292728.50,91838245853079.13,12440652366.68,1530511257410371.25,1530511257410371.25,1607021269465430.50,1530511257410371.25,1243132187740139.75,12440652366.68,12440652366.68,12440652366.68,12440652366.68,1530511257410371.25,12440652366.68,1607021269465430.50,12440652366.68,12440652366.68,12440652366.68,560140372809607.08,1607021269465430.50,1530511257410371.25,560140372809607.08,1312177808375195.00,1110639240035036.75,12440652366.68,1047191912964989.68
231,747354964713349628.32,681538884148928928.59,851106151137721443.09,536.99,C,3,0,0,0.00001,539.6801006918032,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,541.5732888207217,D,3,0,0,0.00001,542.1017325608067,D,3,0,0,0.0001,522.1377882209453,C,3,0,0,0.00001,528.7000279680967,D,3,0,0,0.00001,544.7285908023085,C,4,0,0,0.00001,547.1888740469849,D,4,0,0,0.00001,548.1656704366102,D,3,0,0,0.00001,533.4685966174493,D,2,0,0,0.0001,528.9580212183123,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,537.3949009938677,C,3,0,0,0.00001,530.2667148534216,C,3,0,0,0.00001,524.8908984232901,C,3,0,0,0.00001,534.7772902525586,C,3,0,0,0.00001,527.3234728669244,C,4,0,0,0.00001,549.133578388972,C,5,0,0.01,0.00001,545.7249910899732,C,6,1.00001,1.01,0.00001,578.3469638222422,C,1,0,0,0.0001,534.7775137236491,C,3,0,0,0.00001,536.0862073587584,C,4,0,0,0.00001,548.6487924603103,C,3,0,0,0.00001,526.2674535244626,C,6,1.00001,1.01,0.00001,541.5732888207217,C,6,1.00001,1.01,0.00001,541.5732888207217,C,4,0,0,0.00001,537.0711069957451,C,2,0,0,0.0001,537.5420164512777,C,3,0,0,0.00001,523.5143433221177,C,3,0,0,0.00001,531.5754084885308,C,2,0,0,0.0001,538.0129259068102,C,3,0,0,0.00001,547.701138731986,C,3,0,0,0.00001,548.1296314703699,C,5,0,0.01,0.00001,545.2267909461408,C,3,0,0,0.00001,549.0154798120992,2017562797565754.50,12440652366.68,3219570406.77,415888007294354.78,169590871176544.58,111638603854706.85,1685397379375497.50,522133830717724.18,12440652366.68,3219570406.77,415888007294354.78,101496957073385.26,12440652366.68,1607021269465430.50,1607021269465430.50,1685397379375497.50,1607021269465430.50,1312177808375195.00,12440652366.68,12440652366.68,12440652366.68,311016309166.91,1607021269465430.50,12440652366.68,1685397379375497.50,12440652366.68,12440652366.68,12440652366.68,606792819184643.68,1685397379375497.50,1607021269465430.50,606792819184643.68,1383089526865250.25,1175952664960090.25,12440652366.68,1110639240035036.75
232,741826849226859147.33,688286492544216396.08,849886658228924456.59,533.02,C,3,0,0,0.00001,537.4150932634016,C,6,1.00001,1.01,0.00001,603.1824882661709,D,6,1.00001,1.01,0.00001,593.2265117028068,D,3,0,0,0.00001,539.4423846760233,D,3,0,0,0.00001,535.167458914885,D,3,0,0,0.00001,518.0555056777388,C,3,0,0,0.00001,524.9571868378603,D,4,0,0,0.00001,537.5692193468175,C,4,0,0,0.00001,539.0373579339257,D,4,0,0,0.00001,540.0129052327801,D,3,0,0,0.00001,530.0320396597641,D,3,0,0,0.0001,525.2516380447976,C,6,1.00001,1.01,0.00001,585.9882119236205,C,3,0,0,0.00001,534.1617049632814,C,3,0,0,0.00001,526.62819314597,C,3,0,0,0.00001,520.9481467595926,C,3,0,0,0.00001,531.4085947609366,C,3,0,0,0.00001,523.5108662969334,C,4,0,0,0.00001,540.9816453163995,C,6,1.00001,1.01,0.00001,537.5692193468175,C,6,1.00001,1.01,0.00001,578.3469638222422,C,1,0,0,0.0001,534.1632714956261,C,3,0,0,0.00001,532.7851498621089,C,4,0,0,0.00001,540.4964429645553,C,3,0,0,0.00001,522.3944673005196,C,6,1.00001,1.01,0.00001,541.5732888207217,C,6,1.00001,1.01,0.00001,541.5732888207217,C,4,0,0,0.00001,534.6501413279692,C,3,0,0,0.0001,535.1602721946017,C,3,0,0,0.00001,519.5018262186658,C,3,0,0,0.00001,528.0047482471425,C,3,0,0,0.0001,535.6704030612343,C,3,0,0,0.00001,539.723480892653,C,3,0,0,0.00001,540.0348345547997,C,6,1.00001,1.01,0.00001,537.5692193468175,C,3,0,0,0.00001,540.9755919781846,2105269396750825.50,12440652366.68,3219570406.77,436171300856998.73,182630131323957.88,122263186197044.03,1765639587140557.00,9.45,12440652366.68,3219570406.77,436171300856998.73,111638603854706.85,12440652366.68,1685397379375497.50,1685397379375497.50,1765639587140557.00,1685397379375497.50,1383089526865250.25,12440652366.68,12440652366.68,12440652366.68,2177114164168.38,1685397379375497.50,12440652366.68,1765639587140557.00,12440652366.68,12440652366.68,12440652366.68,655311363414681.18,1765639587140557.00,1685397379375497.50,655311363414681.18,1455867343210307.75,1243132187740139.75,12440652366.68,1175952664960090.25
