time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
222,3611589225799680642.61,38410774200318818.10,539.28,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,O,0,0,0,0,1606.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,3612741549025690207.16,37258450974309253.56,539.28,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,O,0,0,0,0,1606.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3613859302554919484.76,36140697445079975.95,539.28,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,O,0,0,0,0,1607.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3614943523478271884.04,35056476521727576.67,539.28,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,O,0,0,0,0,1607.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,3615995217773923711.34,34004782226075749.37,539.28,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,O,0,0,0,0,1608.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3617015361240705983.82,32984638759293476.89,539.28,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,O,0,0,0,0,1608.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3618004900403484788.13,31995099596514672.59,539.28,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,O,0,0,0,0,1609.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3618964753391380228.31,31035246608619232.41,539.28,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,O,0,0,0,0,1609.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3619895810789638805.28,30104189210360655.44,539.28,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,O,0,0,0,0,1609.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,3620798936465949624.94,29201063534049835.77,539.28,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,O,0,0,0,0,1610.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,3621674968371971120.02,28325031628028340.70,539.28,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,O,0,0,0,0,1610.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,3622524719320811970.24,27475280679187490.48,539.28,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,O,0,0,0,0,1611.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3623348977741187594.95,26651022258811865.76,539.28,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,O,0,0,0,0,1611.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,3624148508408951950.92,25851491591047509.79,539.28,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,O,0,0,0,0,1611.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3624924053156683376.22,25075946843316084.50,539.28,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,O,0,0,0,0,1612.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3625676331561982858.75,24323668438016601.96,539.28,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,O,0,0,0,0,1612.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3626406041615123356.81,23593958384876103.90,539.28,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,O,0,0,0,0,1612.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,3627113860366669639.93,22886139633329820.79,539.28,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,O,0,0,0,0,1613.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
